Región	Hotspot	Tipo de costa	Temporada	Promedio de individuos	Promedio límite inferior	Promedio límite superior	Distancia avistamiento (km)	Densidad lineal	Densidad lineal límite inferior	Densidad lineal límite superior	Latitud	Longitud
Maule	Playa Pullaullao	ESTUARIO	Reproductiva	10.85714286	2.714285714	20.56071429	1	10.85714286	2.714285714	20.56071429	-35.4064994	-72.4933463
Maule	Estero Quebrada Honda--Desembocadura	ESTUARIO	Reproductiva	15.4	4.4	28.295	1	15.4	4.4	28.295	-35.4108434	-72.4912262
Maule	Estero Malhueco--desembocadura (Las Cañas)	ARENA	No reproductiva	35.14285714	4.285714286	92.57142857	1	35.14285714	4.285714286	92.57142857	-35.4587124	-72.4848747
Maule	Estero Malhueco--desembocadura (Las Cañas)	ARENA	Reproductiva	3	0	9	1	3	0	9	-35.4587124	-72.4848747
Maule	Caleta Pellines	ARENA	Reproductiva	0	0	0	0.39	0	0	0	-35.4750199	-72.504906
Maule	Faro Cabo Carranza	ESTUARIO	No reproductiva	21.2	1	51.895	1	21.2	1	51.895	-35.5608328	-72.6174504
Maule	Faro Cabo Carranza	ESTUARIO	Reproductiva	11.4375	2.378125	23.7484375	1	11.4375	2.378125	23.7484375	-35.5608328	-72.6174504
Maule	Río Pinotalca--Desembocadura	ESTUARIO	No reproductiva	348.75	119.25	510.5	0.9	387.5	132.5	567.2222222	-35.5644962	-72.6172232
Maule	Río Pinotalca--Desembocadura	ESTUARIO	Reproductiva	5.333333333	0	12	0.9	5.925925926	0	13.33333333	-35.5644962	-72.6172232
Maule	Loanco	ARENA	No reproductiva	11.18181818	0.911363636	29.27272727	1	11.18181818	0.911363636	29.27272727	-35.5835656	-72.6226759
Maule	Loanco	ARENA	Reproductiva	8.842105263	2.685526316	16.84078947	1	8.842105263	2.685526316	16.84078947	-35.5835656	-72.6226759
Maule	Río Reloca--Desembocadura	ESTUARIO	No reproductiva	174.75	81.75	299.1177083	1	174.75	81.75	299.1177083	-35.6648974	-72.5976563
Maule	Río Reloca--Desembocadura	ESTUARIO	Reproductiva	88.51724138	41.8	145.9215517	1	88.51724138	41.8	145.9215517	-35.6648974	-72.5976563
Maule	Playa El Monolito	ARENA	Reproductiva	0.6	0	1.4	1	0.6	0	1.4	-35.737015	-72.5719087
Maule	Río Curanilahue--Desembocadura	ESTUARIO	No reproductiva	22.3	11.1075	34.6	0.63	35.3968254	17.63095238	54.92063492	-35.8071781	-72.5711882
Maule	Río Curanilahue--Desembocadura	ESTUARIO	Reproductiva	2.95	1.5	4.6	0.63	4.682539683	2.380952381	7.301587302	-35.8071781	-72.5711882
Maule	Pelluhue--Sector El Torreón	ARENA	No reproductiva	5	0	15	0.7	7.142857143	0	21.42857143	-35.8217944	-72.5997376
Maule	Pelluhue--Sector El Torreón	ARENA	Reproductiva	1.333333333	0	2.777777778	0.7	1.904761905	0	3.968253968	-35.8217944	-72.5997376
Maule	Curanipe--Playa	ARENA	No reproductiva	2	0	6	0.7	2.857142857	0	8.571428571	-35.8375767	-72.6263881
Maule	Curanipe--Playa	ARENA	Reproductiva	1.1	0.3	2.3	0.7	1.571428571	0.428571429	3.285714286	-35.8375767	-72.6263881
Maule	Río Curanipe--Desembocadura	ARENA	No reproductiva	1.803571429	0.910714286	2.785714286	0.65	2.774725275	1.401098901	4.285714286	-35.8434268	-72.6340806
Maule	Río Curanipe--Desembocadura	ARENA	Reproductiva	1.392156863	0.941176471	1.901960784	0.65	2.141779789	1.447963801	2.926093514	-35.8434268	-72.6340806
Maule	Playa de Curanipe	ARENA	Reproductiva	3	1	5	0.55	5.454545455	1.818181818	9.090909091	-35.8443084	-72.6415908
Maule	Río Chovellen--Desembocadura	ARENA	Reproductiva	1.733333333	0.466666667	3.333333333	0.9	1.925925926	0.518518519	3.703703704	-35.8769018	-72.6709685
Maule	Arcos de Calán	ARENA	Reproductiva	3.5	1	7.166666667	0.22	15.90909091	4.545454545	32.57575758	-35.9780544	-72.7843742
Ñuble	Playa Buchupureo	ARENA	No reproductiva	1.421052632	0.526315789	2.367105263	0.85	1.671826625	0.619195046	2.784829721	-36.077098	-72.7953693
Ñuble	Playa Buchupureo	ARENA	Reproductiva	4.764705882	2.295588235	7.470588235	0.85	5.605536332	2.700692042	8.788927336	-36.077098	-72.7953693
Ñuble	Cobquecura--Playa	ARENA	No reproductiva	11.08333333	2.25	25.16458333	0.63	17.59259259	3.571428571	39.94378307	-36.0950599	-72.8132629
Ñuble	Cobquecura--Playa	ARENA	Reproductiva	3.210526316	1.526315789	4.946052632	0.63	5.096073517	2.422723475	7.850877193	-36.0950599	-72.8132629
Ñuble	Iglesia de Piedra--Interior	ARENA	Reproductiva	1.5	0	4.5	1	1.5	0	4.5	-36.0984637	-72.8079743
Ñuble	Cobquecura--Sector Aeródromo	ARENA	No reproductiva	3.888888889	0.336111111	8.222222222	1	3.888888889	0.336111111	8.222222222	-36.124987	-72.805309
Ñuble	Cobquecura--Sector Aeródromo	ARENA	Reproductiva	7.5	3.8	11.5975	1	7.5	3.8	11.5975	-36.124987	-72.805309
Ñuble	Cobquecura--Playa Lobería	ARENA	No reproductiva	5.666666667	1.556944444	10.83194444	1	5.666666667	1.556944444	10.83194444	-36.1300325	-72.8050624
Ñuble	Cobquecura--Playa Lobería	ARENA	Reproductiva	4.027027027	2.648648649	5.648648649	1	4.027027027	2.648648649	5.648648649	-36.1300325	-72.8050624
Ñuble	Cobquecura	ARENA	Reproductiva	1.133333333	0.133333333	3.066666667	1	1.133333333	0.133333333	3.066666667	-36.1332208	-72.7983746
Ñuble	Río Cobquecura--Puente Las Niñas	ARENA	No reproductiva	2.4	0	7.2	1	2.4	0	7.2	-36.1347362	-72.8006239
Ñuble	Río Cobquecura--Puente Las Niñas	ARENA	Reproductiva	0.083333333	0	0.25	1	0.083333333	0	0.25	-36.1347362	-72.8006239
Ñuble	Playa Mure	ARENA	Reproductiva	6.2	0	14.98	1	6.2	0	14.98	-36.143058	-72.8028938
Ñuble	Río Taucú--Desembocadura	ARENA	No reproductiva	196.3	77.01	333.41	1	196.3	77.01	333.41	-36.1591175	-72.8061175
Ñuble	Río Taucú--Desembocadura	ARENA	Reproductiva	34	22.690625	45.8125	1	34	22.690625	45.8125	-36.1591175	-72.8061175
Ñuble	Taucú	ARENA	No reproductiva	15.125	4.25	27.871875	1	15.125	4.25	27.871875	-36.1692184	-72.8080407
Ñuble	Taucú	ARENA	Reproductiva	35.2	5.205	82.6925	1	35.2	5.205	82.6925	-36.1692184	-72.8080407
Ñuble	Playa La Rinconada	ARENA	Reproductiva	5.8125	0.753125	11.7484375	0.8	7.265625	0.94140625	14.68554688	-36.1801899	-72.8151834
Ñuble	Playa La Rinconada	ARENA	No reproductiva	0	0	0	0.8	0	0	0	-36.1801899	-72.8151834
Ñuble	Santa Rita - Huilquicura	ARENA	Reproductiva	7.285714286	2.142857143	13.85714286	1	7.285714286	2.142857143	13.85714286	-36.2057787	-72.8205631
Ñuble	Río Colmuyao--Desembocadura	ESTUARIO	Reproductiva	1.333333333	0	4	0.7	1.904761905	0	5.714285714	-36.2767297	-72.8064579
Ñuble	Estero Mela--Desembocadura	ARENA	Reproductiva	2.5	0	6.75	1	2.5	0	6.75	-36.3552535	-72.8474774
Ñuble	Cementerio Mela	ARENA	No reproductiva	0.833333333	0	1.833333333	0.68	1.225490196	0	2.696078431	-36.3610338	-72.8575516
Ñuble	Cementerio Mela	ARENA	Reproductiva	29.25	0	84	0.68	43.01470588	0	123.5294118	-36.3610338	-72.8575516
Ñuble	Boca de Itata--Vega	ARENA	Reproductiva	32.5	7	64	1	32.5	7	64	-36.3698028	-72.8570476
Ñuble	Río Itata--Desembocadura	ESTUARIO	No reproductiva	55.66666667	22.00138889	101.1854167	1	55.66666667	22.00138889	101.1854167	-36.3874329	-72.8610706
Ñuble	Río Itata--Desembocadura	ESTUARIO	Reproductiva	52.25454545	25.98363636	86.81136364	1	52.25454545	25.98363636	86.81136364	-36.3874329	-72.8610706
Ñuble	Perales	ARENA	No reproductiva	0.333333333	0	1	0.6	0.555555556	0	1.666666667	-36.428333	-72.871238
Ñuble	Perales--vegas	ROCA	No reproductiva	0.125	0	0.375	0.2	0.625	0	1.875	-36.4294254	-72.8740954
Ñuble	Perales--vegas	ROCA	Reproductiva	3.2	0.6	6.595	0.2	16	3	32.975	-36.4294254	-72.8740954
Bío-Bío	Playa Pudá	ARENA	No reproductiva	1	0	3	0.5	2	0	6	-36.4970795	-72.9065394
Bío-Bío	Playa Pudá	ARENA	Reproductiva	0	0	0	0.5	0	0	0	-36.4970795	-72.9065394
Bío-Bío	Los Morros--Acantilados	OTRO	No reproductiva	0.888888889	0	2.666666667	0.35	2.53968254	0	7.619047619	-36.5248118	-72.9535478
Bío-Bío	Los Morros--Acantilados	OTRO	Reproductiva	0.333333333	0	1	0.35	0.952380952	0	2.857142857	-36.5248118	-72.9535478
Bío-Bío	Los Morros--Casa Giacaman	ROCA	Reproductiva	6.333333333	0	19	0.36	17.59259259	0	52.77777778	-36.5256238	-72.9705129
Bío-Bío	Los Morros--Cueva Los Patos	ROCA	Reproductiva	0	0	0	0	0	0	0	-36.528019	-72.9769903
Bío-Bío	Playa Coliumo	ARENA	Reproductiva	0.8125	0	2.4375	0.5	1.625	0	4.875	-36.5301244	-72.9583788
Bío-Bío	Playa Coliumo	ARENA	No reproductiva	0	0	0	0.5	0	0	0	-36.5301244	-72.9583788
Bío-Bío	Pingueral	ARENA	Reproductiva	0.222222222	0	0.666666667	0.5	0.444444444	0	1.333333333	-36.5319839	-72.9276221
Bío-Bío	Dichato--Playa	ARENA	No reproductiva	4.8	1.4	8.8	1	4.8	1.4	8.8	-36.5461688	-72.9370181
Bío-Bío	Dichato--Playa	ARENA	Reproductiva	0.461538462	0	1.384615385	1	0.461538462	0	1.384615385	-36.5461688	-72.9370181
Bío-Bío	Dichato--Litril	OTRO	No reproductiva	2.444444444	0.444444444	4.444444444	0.5	4.888888889	0.888888889	8.888888889	-36.5470095	-72.9485428
Bío-Bío	Dichato--Litril	OTRO	Reproductiva	9.947368421	5.106578947	16.10526316	0.5	19.89473684	10.21315789	32.21052632	-36.5470095	-72.9485428
Bío-Bío	Coliumo--Los Caletones	OTRO	No reproductiva	2.666666667	0.5	5.333333333	0.3	8.888888889	1.666666667	17.77777778	-36.5493084	-72.9548756
Bío-Bío	Coliumo--Los Caletones	OTRO	Reproductiva	2	0.142857143	4.139285714	0.3	6.666666667	0.476190476	13.79761905	-36.5493084	-72.9548756
Bío-Bío	Coliumo	OTRO	No reproductiva	0.222222222	0.022222222	0.488888889	0.18	1.234567901	0.12345679	2.716049383	-36.5518705	-72.9571152
Bío-Bío	Coliumo	OTRO	Reproductiva	1.31372549	0.509803922	2.254901961	0.18	7.298474946	2.832244009	12.52723312	-36.5518705	-72.9571152
Bío-Bío	Coliumo--Playa	ESTUARIO	No reproductiva	7	4.135	10.53333333	0.5	14	8.27	21.06666667	-36.5541503	-72.9569744
Bío-Bío	Coliumo--Playa	ESTUARIO	Reproductiva	1.52	0.72	2.52	0.5	3.04	1.44	5.04	-36.5541503	-72.9569744
Bío-Bío	Estero Coliumo--Desembocadura	ESTUARIO	No reproductiva	14.17647059	5.764705882	25.82058824	0.2	70.88235294	28.82352941	129.1029412	-36.5578172	-72.9542184
Bío-Bío	Estero Coliumo--Desembocadura	ESTUARIO	Reproductiva	3.133333333	0.533333333	6.6	0.2	15.66666667	2.666666667	33	-36.5578172	-72.9542184
Bío-Bío	Cocholgüe	OTRO	No reproductiva	2	0.222222222	4.444444444	0.15	13.33333333	1.481481481	29.62962963	-36.5947612	-72.976668
Bío-Bío	Cocholgüe	OTRO	Reproductiva	0.321428571	0	0.75	0.15	2.142857143	0	5	-36.5947612	-72.976668
Bío-Bío	Estero Collen--Tomé	ARENA	No reproductiva	0.2	0	0.6	0.68	0.294117647	0	0.882352941	-36.616262	-72.9566272
Bío-Bío	Talcahuano--caleta Tumbes	ARENA	Reproductiva	0.115384615	0	0.307692308	0.4	0.288461538	0	0.769230769	-36.639378	-73.0942136
Bío-Bío	Talcahuano--caleta Tumbes	ARENA	No reproductiva	0	0	0	0.4	0	0	0	-36.639378	-73.0942136
Bío-Bío	Sendero Lirquén--Tomé	ROCA	No reproductiva	3	0.714285714	6.139285714	0.48	6.25	1.488095238	12.79017857	-36.7021182	-72.9782047
Bío-Bío	Sendero Lirquén--Tomé	ROCA	Reproductiva	2.285714286	0.785714286	4	0.48	4.761904762	1.636904762	8.333333333	-36.7021182	-72.9782047
Bío-Bío	Monitor Huáscar	OTRO	Reproductiva	0.4	0	1.2	0.18	2.222222222	0	6.666666667	-36.7057202	-73.1130496
Bío-Bío	Puerta los Leones	OTRO	Reproductiva	0.2	0.033333333	0.4	0.08	2.5	0.416666667	5	-36.7088032	-73.1127664
Bío-Bío	Puerta los Leones	OTRO	No reproductiva	0	0	0	0.08	0	0	0	-36.7088032	-73.1127664
Bío-Bío	Terminal pesquero artesanal La Poza	OTRO	No reproductiva	0.1	0	0.3	0.11	0.909090909	0	2.727272727	-36.7112516	-73.1137728
Bío-Bío	Terminal pesquero artesanal La Poza	OTRO	Reproductiva	0.055555556	0	0.166666667	0.11	0.505050505	0	1.515151515	-36.7112516	-73.1137728
Bío-Bío	Talcahuano--Costanera	OTRO	No reproductiva	4.454545455	1.772727273	7.815909091	0.3	14.84848485	5.909090909	26.0530303	-36.7185223	-73.1081424
Bío-Bío	Talcahuano--Costanera	OTRO	Reproductiva	4.575757576	2.757575758	6.424242424	0.3	15.25252525	9.191919192	21.41414141	-36.7185223	-73.1081424
Bío-Bío	Talcahuano	OTRO	No reproductiva	6.416666667	0	18.83333333	0.6	10.69444444	0	31.38888889	-36.7215491	-73.1177044
Bío-Bío	Talcahuano	OTRO	Reproductiva	3.151515152	1.242424242	5.363636364	0.6	5.252525253	2.070707071	8.939393939	-36.7215491	-73.1177044
Bío-Bío	Playa El Morro	OTRO	No reproductiva	15.69444444	9.111805556	23.74791667	0.43	36.49870801	21.19024548	55.22771318	-36.7225163	-73.1060701
Bío-Bío	Playa El Morro	OTRO	Reproductiva	7.545454545	3.515909091	13.66515152	0.43	17.54756871	8.17653277	31.77942213	-36.7225163	-73.1060701
Bío-Bío	Canal El Morro--Desembocadura	OTRO	No reproductiva	33.72	23.001	46.579	0.88	38.31818182	26.1375	52.93068182	-36.7233074	-73.1026922
Bío-Bío	Canal El Morro--Desembocadura	OTRO	Reproductiva	15.79591837	12.29617347	19.74464286	0.88	17.94990724	13.9729244	22.43709416	-36.7233074	-73.1026922
Bío-Bío	Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes	ARENA	No reproductiva	26.05208333	15.88619792	38.57734375	1	26.05208333	15.88619792	38.57734375	-36.7294982	-73.0922676
Bío-Bío	Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes	ARENA	Reproductiva	20.02857143	15.87160714	24.2425	1	20.02857143	15.87160714	24.2425	-36.7294982	-73.0922676
Bío-Bío	Laguna Recamo y Redacamo	OTRO	No reproductiva	0.191489362	0	0.489361702	0.5	0.382978723	0	0.978723404	-36.7300526	-73.1076598
Bío-Bío	Laguna Recamo y Redacamo	OTRO	Reproductiva	0.051948052	0	0.12987013	0.5	0.103896104	0	0.25974026	-36.7300526	-73.1076598
Bío-Bío	Rocuant--Canal El Morro	ARENA	No reproductiva	16.8	7.917941176	28.20294118	1	16.8	7.917941176	28.20294118	-36.7354449	-73.0929422
Bío-Bío	Rocuant--Canal El Morro	ARENA	Reproductiva	8.700787402	5.787401575	12.27480315	1	8.700787402	5.787401575	12.27480315	-36.7354449	-73.0929422
Bío-Bío	Penco--Playa	ARENA	No reproductiva	2.64	0.48	5.32	1	2.64	0.48	5.32	-36.7374053	-73.0007064
Bío-Bío	Penco--Playa	ARENA	Reproductiva	1.244444444	0.511111111	2.022222222	1	1.244444444	0.511111111	2.022222222	-36.7374053	-73.0007064
Bío-Bío	Complejo Humedal Rocuant-Andalién	ARENA	No reproductiva	12.72666667	8.827	17.82	1	12.72666667	8.827	17.82	-36.7393839	-73.0612278
Bío-Bío	Complejo Humedal Rocuant-Andalién	ARENA	Reproductiva	16.94615385	10.68557692	23.76692308	1	16.94615385	10.68557692	23.76692308	-36.7393839	-73.0612278
Bío-Bío	Río Andalien--Desembocadura	ESTUARIO	No reproductiva	23.18421053	15.60657895	32.73092105	1	23.18421053	15.60657895	32.73092105	-36.7418086	-73.0162556
Bío-Bío	Río Andalien--Desembocadura	ESTUARIO	Reproductiva	20.88235294	13.55318627	30.09754902	1	20.88235294	13.55318627	30.09754902	-36.7418086	-73.0162556
Bío-Bío	Humedal Playa Negra Cosmito	ESTUARIO	No reproductiva	0.272727273	0	0.727272727	1	0.272727273	0	0.727272727	-36.7470596	-73.0141961
Bío-Bío	Humedal Playa Negra Cosmito	ESTUARIO	Reproductiva	1.55952381	0.357142857	3.53452381	1	1.55952381	0.357142857	3.53452381	-36.7470596	-73.0141961
Bío-Bío	SN Península de Hualpén--Ramuntcho	ARENA	No reproductiva	0.454545455	0	1.363636364	0.28	1.623376623	0	4.87012987	-36.752625	-73.185446
Bío-Bío	SN Península de Hualpén--Ramuntcho	ARENA	Reproductiva	0.375	0	1.125	0.28	1.339285714	0	4.017857143	-36.752625	-73.185446
Bío-Bío	SN Península de Hualpén--Playa Los Cuervos	ARENA	Reproductiva	0.666666667	0	2	0.05	13.33333333	0	40	-36.7567826	-73.1771421
Bío-Bío	SN Península de Hualpén--Playa Los Cuervos	ARENA	No reproductiva	0	0	0	0.05	0	0	0	-36.7567826	-73.1771421
Bío-Bío	Caleta Peroné	OTRO	Reproductiva	0	0	0	0	0	0	0	-36.7618749	-73.1956037
Bío-Bío	Lenga--Pueblo y Playa	ARENA	No reproductiva	2.508196721	0.45942623	5.344262295	0.9	2.786885246	0.510473588	5.938069217	-36.7666943	-73.1711555
Bío-Bío	Lenga--Pueblo y Playa	ARENA	Reproductiva	0.671428571	0.171428571	1.413928571	0.9	0.746031746	0.19047619	1.571031746	-36.7666943	-73.1711555
Bío-Bío	SN Península de Hualpén--Humedal Lenga	ARENA	No reproductiva	2.690789474	1.861924342	3.621546053	0.65	4.139676113	2.864498988	5.571609312	-36.7694689	-73.1668103
Bío-Bío	SN Península de Hualpén--Humedal Lenga	ARENA	Reproductiva	3.377431907	2.214105058	4.851848249	0.65	5.196049087	3.406315474	7.464381922	-36.7694689	-73.1668103
Bío-Bío	Caleta Chome	OTRO	Reproductiva	0.046296296	0	0.138888889	0.25	0.185185185	0	0.555555556	-36.7729185	-73.2110217
Bío-Bío	Caleta Chome	OTRO	No reproductiva	0	0	0	0.25	0	0	0	-36.7729185	-73.2110217
Bío-Bío	SN Península de Hualpén	ARENA	No reproductiva	0.171428571	0	0.428571429	0.6	0.285714286	0	0.714285714	-36.7796965	-73.1821542
Bío-Bío	SN Península de Hualpén	ARENA	Reproductiva	1.447368421	0.605263158	2.605263158	0.6	2.412280702	1.00877193	4.342105263	-36.7796965	-73.1821542
Bío-Bío	SN Península de Hualpén--continuación de la laguna escondida	ROCA	Reproductiva	0	0	0	0	0	0	0	-36.7925737	-73.1834576
Bío-Bío	Playa Rocoto	ARENA	No reproductiva	2	0	5.2	0.25	8	0	20.8	-36.7968799	-73.1780434
Bío-Bío	Playa Rocoto	ARENA	Reproductiva	1.222222222	0.222222222	2.444444444	0.25	4.888888889	0.888888889	9.777777778	-36.7968799	-73.1780434
Bío-Bío	Río Biobío--Desembocadura	ESTUARIO	No reproductiva	13.60869565	4.978804348	27.43369565	0.85	16.01023018	5.85741688	32.27493606	-36.8092847	-73.1611633
Bío-Bío	Río Biobío--Desembocadura	ESTUARIO	Reproductiva	7.627118644	3.847881356	14.28728814	0.85	8.973080758	4.526919242	16.80857428	-36.8092847	-73.1611633
Bío-Bío	Cerro Pompón	ESTUARIO	No reproductiva	28.92307692	12.76923077	46.06730769	1	28.92307692	12.76923077	46.06730769	-36.8128509	-73.1747474
Bío-Bío	Cerro Pompón	ESTUARIO	Reproductiva	5.461538462	1.078846154	12.225	1	5.461538462	1.078846154	12.225	-36.8128509	-73.1747474
Bío-Bío	Caleta Alto del Rey	ESTUARIO	No reproductiva	31	8	62.33333333	1	31	8	62.33333333	-36.820397	-73.1595119
Bío-Bío	Caleta Alto del Rey	ESTUARIO	Reproductiva	10.36363636	0.909090909	23.72727273	1	10.36363636	0.909090909	23.72727273	-36.820397	-73.1595119
Bío-Bío	San Pedro de la Paz--Bosques	ARENA	No reproductiva	1.333333333	0	4	1	1.333333333	0	4	-36.8915315	-73.1508994
Bío-Bío	Isla Santa María--Punta Puerto Norte	ARENA	Reproductiva	24.25	9.5	39.9875	0.55	44.09090909	17.27272727	72.70454545	-36.9723478	-73.5246868
Bío-Bío	Humedal Puerto Norte	ARENA	Reproductiva	5.333333333	0	16	1	5.333333333	0	16	-36.9859335	-73.5287979
Bío-Bío	Playa Boca Maule	ARENA	No reproductiva	1.5	0	4.5	1	1.5	0	4.5	-36.9941568	-73.1880343
Bío-Bío	Humedal Boca Maule	ARENA	No reproductiva	2.086956522	0.217391304	4.998913043	0.7	2.98136646	0.310559006	7.141304348	-36.9989435	-73.1856501
Bío-Bío	Isla Santa María	ARENA	No reproductiva	24.70833333	10.29270833	46.24479167	1	24.70833333	10.29270833	46.24479167	-37.0348991	-73.5074615
Bío-Bío	Isla Santa María	ARENA	Reproductiva	14.85	4.37625	30.546875	1	14.85	4.37625	30.546875	-37.0348991	-73.5074615
Bío-Bío	Punta Delicada	ARENA	Reproductiva	232.5	64	401.5	1	232.5	64	401.5	-37.0359145	-73.4786063
Bío-Bío	Humedal Puerto Sur	ARENA	Reproductiva	0.727272727	0	1.818181818	0.74	0.982800983	0	2.457002457	-37.0424548	-73.5095391
Bío-Bío	Isla Santa María--Camino a la Lobería	ROCA	Reproductiva	2	0	6	0.6	3.333333333	0	10	-37.0595609	-73.5255507
Bío-Bío	Playa Blanca	ARENA	No reproductiva	1.454545455	0	2.909090909	1	1.454545455	0	2.909090909	-37.066992	-73.1459856
Bío-Bío	Playa Blanca	ARENA	Reproductiva	0.090909091	0	0.272727273	1	0.090909091	0	0.272727273	-37.066992	-73.1459856
Bío-Bío	El Morro	OTRO	No reproductiva	2.5	0	5.5	0.35	7.142857143	0	15.71428571	-37.0735571	-73.1636884
Bío-Bío	Isla Santa María--Lobería	ROCA	Reproductiva	8.2	0	21	0.45	18.22222222	0	46.66666667	-37.0761679	-73.5211713
Bío-Bío	Playa El Blanco	ARENA	No reproductiva	5	0	15	0.32	15.625	0	46.875	-37.0780305	-73.1647933
Bío-Bío	Playa El Blanco	ARENA	Reproductiva	13.33333333	3.504166667	25	0.32	41.66666667	10.95052083	78.125	-37.0780305	-73.1647933
Bío-Bío	Caleta El Blanco--Costanera	ARENA	Reproductiva	1.428571429	0	3.714285714	0.34	4.201680672	0	10.92436975	-37.0803637	-73.1663096
Bío-Bío	Parque Isidora Cousiño de Lota	ARENA	No reproductiva	1.714285714	0	5.142857143	0.21	8.163265306	0	24.48979592	-37.0921596	-73.1678167
Bío-Bío	Parque Isidora Cousiño de Lota	ARENA	Reproductiva	0.105263158	0	0.315789474	0.21	0.501253133	0	1.503759398	-37.0921596	-73.1678167
Bío-Bío	MH Sector de Chambeque--Playa	ARENA	No reproductiva	0	0	0	0	0	0	0	-37.0922404	-73.1721354
Bío-Bío	MH Sector de Chambeque--Playa	ARENA	Reproductiva	0	0	0	0	0	0	0	-37.0922404	-73.1721354
Bío-Bío	Muelle Viejo de Lota	OTRO	Reproductiva	0	0	0	0	0	0	0	-37.0939559	-73.1661093
Bío-Bío	Colcura--Línea férrea	OTRO	Reproductiva	0	0	0	0	0	0	0	-37.1083228	-73.1556956
Bío-Bío	Playa Colcura	ARENA	No reproductiva	1.166666667	0	3.5	1	1.166666667	0	3.5	-37.1137876	-73.1522442
Bío-Bío	Playa Colcura	ARENA	Reproductiva	0.2	0	0.6	1	0.2	0	0.6	-37.1137876	-73.1522442
Bío-Bío	Túneles mellizos Colcura-Chivilingo	ROCA	No reproductiva	0	0	0	0	0	0	0	-37.1245164	-73.1675506
Bío-Bío	Túneles mellizos Colcura-Chivilingo	ROCA	Reproductiva	0	0	0	0	0	0	0	-37.1245164	-73.1675506
